% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.906	1	2	91	7	10	28	277	0
0.906	1	10	91	7	11	28	277	0
0.906	1	1	91	7	12	28	277	0
0.906	1	5	91	7	15	28	277	0
0.906	1	8	91	7	16	28	277	0
0.906	1	6	91	7	1	28	277	0
0.906	1	3	91	7	2	28	277	0
0.907	1	4	91	8	3	28	277	0
0.907	1	9	91	8	4	28	277	0
0.907	1	7	91	8	9	28	277	0
0.907	1	2	91	8	10	28	277	0
0.907	1	10	91	8	11	28	277	0
0.907	1	1	91	8	12	28	277	0
0.907	1	5	91	8	15	28	277	0
0.907	1	8	91	8	16	28	277	0
0.908	1	6	91	9	1	28	277	0
0.908	1	3	91	9	2	28	277	0
0.908	1	4	91	9	3	28	277	0
0.908	1	9	91	9	4	28	277	0
0.908	1	7	91	9	9	28	277	0
0.908	1	2	91	9	10	28	277	0
0.908	1	10	91	9	11	28	277	0
0.908	1	1	91	9	12	28	277	0
0.909	1	5	91	10	15	28	277	0
0.909	1	8	91	10	16	28	277	0
0.909	1	6	91	10	1	28	277	0
0.909	1	3	91	10	2	28	277	0
0.909	1	4	91	10	3	28	277	0
0.909	1	9	91	10	4	28	277	0
0.909	1	7	91	10	9	28	277	0
0.909	1	2	91	10	10	28	277	0
0.91	1	10	92	1	11	28	277	0
0.91	1	1	92	1	12	28	277	0
0.91	1	5	92	1	15	28	277	0
0.91	1	8	92	1	16	28	277	0
0.91	1	6	92	1	1	28	277	0
0.91	1	3	92	1	2	28	277	0
0.91	1	4	92	1	3	28	277	0
0.91	1	9	92	1	4	28	277	0
0.911	1	7	92	2	9	28	277	0
0.911	1	2	92	2	10	28	277	0
0.911	1	10	92	2	11	28	277	0
0.911	1	1	92	2	12	28	277	0
0.911	1	5	92	2	15	28	277	0
0.911	1	8	92	2	16	28	277	0
0.911	1	6	92	2	1	28	277	0
0.911	1	3	92	2	2	28	277	0
0.912	1	4	92	3	3	28	277	0
0.912	1	9	92	3	4	28	277	0
0.912	1	7	92	3	9	28	277	0
0.912	1	2	92	3	10	28	277	0
0.912	1	10	92	3	11	28	277	0
0.912	1	1	92	3	12	28	277	0
0.912	1	5	92	3	15	28	277	0
0.912	1	8	92	3	16	28	277	0
0.913	1	6	92	4	1	28	277	0
0.913	1	3	92	4	2	28	277	0
0.913	1	4	92	4	3	28	277	0
0.913	1	9	92	4	4	28	277	0
0.913	1	7	92	4	9	28	277	0
0.913	1	2	92	4	10	28	277	0
0.913	1	10	92	4	11	28	277	0
0.913	1	1	92	4	12	28	277	0
0.914	1	5	92	5	15	28	277	0
0.914	1	8	92	5	16	28	277	0
0.914	1	6	92	5	1	28	277	0
0.914	1	3	92	5	2	28	277	0
0.914	1	4	92	5	3	28	277	0
0.914	1	9	92	5	4	28	277	0
0.914	1	7	92	5	9	28	277	0
0.914	1	2	92	5	10	28	277	0
0.915	1	10	92	6	11	28	277	0
0.915	1	1	92	6	12	28	277	0
0.915	1	5	92	6	15	28	277	0
0.915	1	8	92	6	16	28	277	0
0.915	1	6	92	6	1	28	277	0
0.915	1	3	92	6	2	28	277	0
0.915	1	4	92	6	3	28	277	0
0.915	1	9	92	6	4	28	277	0
0.916	1	7	92	7	9	28	277	0
0.916	1	2	92	7	10	28	277	0
0.916	1	10	92	7	11	28	277	0
0.916	1	1	92	7	12	28	277	0
0.916	1	5	92	7	15	28	277	0
0.916	1	8	92	7	16	28	277	0
0.916	1	6	92	7	1	28	277	0
0.916	1	3	92	7	2	28	277	0
0.917	1	4	92	8	3	28	277	0
0.917	1	9	92	8	4	28	277	0
0.917	1	7	92	8	9	28	277	0
0.917	1	2	92	8	10	28	277	0
0.917	1	10	92	8	11	28	277	0
0.917	1	1	92	8	12	28	277	0
0.917	1	5	92	8	15	28	277	0
0.917	1	8	92	8	16	28	277	0
0.918	1	6	92	9	1	28	277	0
0.918	1	3	92	9	2	28	277	0
0.918	1	4	92	9	3	28	277	0
0.918	1	9	92	9	4	28	277	0
0.918	1	7	92	9	9	28	277	0
0.918	1	2	92	9	10	28	277	0
0.918	1	10	92	9	11	28	277	0
0.918	1	1	92	9	12	28	277	0
0.919	1	5	92	10	15	28	277	0
0.919	1	8	92	10	16	28	277	0
0.919	1	6	92	10	1	28	277	0
0.919	1	3	92	10	2	28	277	0
0.919	1	4	92	10	3	28	277	0
0.919	1	9	92	10	4	28	277	0
0.919	1	7	92	10	9	28	277	0
0.919	1	2	92	10	10	28	277	0
0.92	1	10	93	1	11	28	277	0
0.92	1	1	93	1	12	28	277	0
0.92	1	5	93	1	15	28	277	0
0.92	1	8	93	1	16	28	277	0
0.92	1	6	93	1	1	28	277	0
0.92	1	3	93	1	2	28	277	0
0.92	1	4	93	1	3	28	277	0
0.92	1	9	93	1	4	28	277	0
0.921	1	7	93	2	9	28	277	0
0.921	1	2	93	2	10	28	277	0
0.921	1	10	93	2	11	28	277	0
0.921	1	1	93	2	12	28	277	0
0.921	1	5	93	2	15	28	277	0
0.921	1	8	93	2	16	28	277	0
0.921	1	6	93	2	1	28	277	0
0.921	1	3	93	2	2	28	277	0
0.922	1	4	93	3	3	28	277	0
0.922	1	9	93	3	4	28	277	0
0.922	1	7	93	3	9	28	277	0
0.922	1	2	93	3	10	28	277	0
0.922	1	10	93	3	11	28	277	0
0.922	1	1	93	3	12	28	277	0
0.922	1	5	93	3	15	28	277	0
0.922	1	8	93	3	16	28	277	0
0.923	1	6	93	4	1	28	277	0
0.923	1	3	93	4	2	28	277	0
0.923	1	4	93	4	3	28	277	0
0.923	1	9	93	4	4	28	277	0
0.923	1	7	93	4	9	28	277	0
0.923	1	2	93	4	10	28	277	0
0.923	1	10	93	4	11	28	277	0
0.923	1	1	93	4	12	28	277	0
0.924	1	5	93	5	15	28	277	0
0.924	1	8	93	5	16	28	277	0
0.924	1	6	93	5	1	28	277	0
0.924	1	3	93	5	2	28	277	0
0.924	1	4	93	5	3	28	277	0
0.924	1	9	93	5	4	28	277	0
0.924	1	7	93	5	9	28	277	0
0.924	1	2	93	5	10	28	277	0
0.925	1	10	93	6	11	28	277	0
0.925	1	1	93	6	12	28	277	0
0.925	1	5	93	6	15	28	277	0
0.925	1	8	93	6	16	28	277	0
0.925	1	6	93	6	1	28	277	0
0.925	1	3	93	6	2	28	277	0
0.925	1	4	93	6	3	28	277	0
0.925	1	9	93	6	4	28	277	0
0.926	1	7	93	7	9	28	277	0
0.926	1	2	93	7	10	28	277	0
0.926	1	10	93	7	11	28	277	0
0.926	1	1	93	7	12	28	277	0
0.926	1	5	93	7	15	28	277	0
0.926	1	8	93	7	16	28	277	0
0.926	1	6	93	7	1	28	277	0
0.926	1	3	93	7	2	28	277	0
0.927	1	4	93	8	3	28	277	0
0.927	1	9	93	8	4	28	277	0
0.927	1	7	93	8	9	28	277	0
0.927	1	2	93	8	10	28	277	0
0.927	1	10	93	8	11	28	277	0
0.927	1	1	93	8	12	28	277	0
0.927	1	5	93	8	15	28	277	0
0.927	1	8	93	8	16	28	277	0
0.928	1	6	93	9	1	28	277	0
0.928	1	3	93	9	2	28	277	0
0.928	1	4	93	9	3	28	277	0
0.928	1	9	93	9	4	28	277	0
0.928	1	7	93	9	9	28	277	0
0.928	1	2	93	9	10	28	277	0
0.928	1	10	93	9	11	28	277	0
0.928	1	1	93	9	12	28	277	0
0.929	1	5	93	10	15	28	277	0
0.929	1	8	93	10	16	28	277	0
0.929	1	6	93	10	1	28	277	0
0.929	1	3	93	10	2	28	277	0
0.929	1	4	93	10	3	28	277	0
0.929	1	9	93	10	4	28	277	0
0.929	1	7	93	10	9	28	277	0
0.929	1	2	93	10	10	28	277	0
0.93	1	10	94	1	11	28	277	0
0.93	1	1	94	1	12	28	277	0
0.93	1	5	94	1	15	28	277	0
0.93	1	8	94	1	16	28	277	0
0.93	1	6	94	1	1	28	277	0
0.93	1	3	94	1	2	28	277	0
0.93	1	4	94	1	3	28	277	0
0.93	1	9	94	1	4	28	277	0
0.931	1	7	94	2	9	28	277	0
0.931	1	2	94	2	10	28	277	0
0.931	1	10	94	2	11	28	277	0
0.931	1	1	94	2	12	28	277	0
0.931	1	5	94	2	15	28	277	0
0.931	1	8	94	2	16	28	277	0
0.931	1	6	94	2	1	28	277	0
0.931	1	3	94	2	2	28	277	0
0.932	1	4	94	3	3	28	277	0
0.932	1	9	94	3	4	28	277	0
0.932	1	7	94	3	9	28	277	0
0.932	1	2	94	3	10	28	277	0
0.932	1	10	94	3	11	28	277	0
0.932	1	1	94	3	12	28	277	0
0.932	1	5	94	3	15	28	277	0
0.932	1	8	94	3	16	28	277	0
0.933	1	6	94	4	1	28	277	0
0.933	1	3	94	4	2	28	277	0
0.933	1	4	94	4	3	28	277	0
0.933	1	9	94	4	4	28	277	0
0.933	1	7	94	4	9	28	277	0
0.933	1	2	94	4	10	28	277	0
0.933	1	10	94	4	11	28	277	0
0.933	1	1	94	4	12	28	277	0
0.934	1	5	94	5	15	28	277	0
0.934	1	8	94	5	16	28	277	0
0.934	1	6	94	5	1	28	277	0
0.934	1	3	94	5	2	28	277	0
0.934	1	4	94	5	3	28	277	0
0.934	1	9	94	5	4	28	277	0
0.934	1	7	94	5	9	28	277	0
0.934	1	2	94	5	10	28	277	0
0.935	1	10	94	6	11	28	277	0
0.935	1	1	94	6	12	28	277	0
0.935	1	5	94	6	15	28	277	0
0.935	1	8	94	6	16	28	277	0
0.935	1	6	94	6	1	28	277	0
0.935	1	3	94	6	2	28	277	0
0.935	1	4	94	6	3	28	277	0
0.935	1	9	94	6	4	28	277	0
0.936	1	7	94	7	9	28	277	0
0.936	1	2	94	7	10	28	277	0
0.936	1	10	94	7	11	28	277	0
0.936	1	1	94	7	12	28	277	0
0.936	1	5	94	7	15	28	277	0
0.936	1	8	94	7	16	28	277	0
0.936	1	6	94	7	1	28	277	0
0.936	1	3	94	7	2	28	277	0
0.937	1	4	94	8	3	28	277	0
0.937	1	9	94	8	4	28	277	0
0.937	1	7	94	8	9	28	277	0
0.937	1	2	94	8	10	28	277	0
0.937	1	10	94	8	11	28	277	0
0.937	1	1	94	8	12	28	277	0
0.937	1	5	94	8	15	28	277	0
0.937	1	8	94	8	16	28	277	0
0.938	1	6	94	9	1	28	277	0
0.938	1	3	94	9	2	28	277	0
0.938	1	4	94	9	3	28	277	0
0.938	1	9	94	9	4	28	277	0
0.938	1	7	94	9	9	28	277	0
0.938	1	2	94	9	10	28	277	0
0.938	1	10	94	9	11	28	277	0
0.938	1	1	94	9	12	28	277	0
0.939	1	5	94	10	15	28	277	0
0.939	1	8	94	10	16	28	277	0
0.939	1	6	94	10	1	28	277	0
0.939	1	3	94	10	2	28	277	0
0.939	1	4	94	10	3	28	277	0
0.939	1	9	94	10	4	28	277	0
0.939	1	7	94	10	9	28	277	0
0.939	1	2	94	10	10	28	277	0
0.94	1	10	95	1	11	28	277	0
0.94	1	1	95	1	12	28	277	0
0.94	1	5	95	1	15	28	277	0
0.94	1	8	95	1	16	28	277	0
0.94	1	6	95	1	1	28	277	0
0.94	1	3	95	1	2	28	277	0
0.94	1	4	95	1	3	28	277	0
0.94	1	9	95	1	4	28	277	0
0.941	1	7	95	2	9	28	277	0
0.941	1	2	95	2	10	28	277	0
0.941	1	10	95	2	11	28	277	0
0.941	1	1	95	2	12	28	277	0
0.941	1	5	95	2	15	28	277	0
0.941	1	8	95	2	16	28	277	0
0.941	1	6	95	2	1	28	277	0
0.941	1	3	95	2	2	28	277	0
0.942	1	4	95	3	3	28	277	0
0.942	1	9	95	3	4	28	277	0
0.942	1	7	95	3	9	28	277	0
0.942	1	2	95	3	10	28	277	0
0.942	1	10	95	3	11	28	277	0
0.942	1	1	95	3	12	28	277	0
0.942	1	5	95	3	15	28	277	0
0.942	1	8	95	3	16	28	277	0
0.943	1	6	95	4	1	28	277	0
0.943	1	3	95	4	2	28	277	0
0.943	1	4	95	4	3	28	277	0
0.943	1	9	95	4	4	28	277	0
0.943	1	7	95	4	9	28	277	0
0.943	1	2	95	4	10	28	277	0
0.943	1	10	95	4	11	28	277	0
0.943	1	1	95	4	12	28	277	0
0.944	1	5	95	5	15	28	277	0
0.944	1	8	95	5	16	28	277	0
0.944	1	6	95	5	1	28	277	0
0.944	1	3	95	5	2	28	277	0
0.944	1	4	95	5	3	28	277	0
0.944	1	9	95	5	4	28	277	0
0.944	1	7	95	5	9	28	277	0
0.944	1	2	95	5	10	28	277	0
0.945	1	10	95	6	11	28	277	0
0.945	1	1	95	6	12	28	277	0
0.945	1	5	95	6	15	28	277	0
0.945	1	8	95	6	16	28	277	0
0.945	1	6	95	6	1	28	277	0
0.945	1	3	95	6	2	28	277	0
0.945	1	4	95	6	3	28	277	0
0.945	1	9	95	6	4	28	277	0
0.946	1	7	95	7	9	28	277	0
0.946	1	2	95	7	10	28	277	0
0.946	1	10	95	7	11	28	277	0
0.946	1	1	95	7	12	28	277	0
0.946	1	5	95	7	15	28	277	0
0.946	1	8	95	7	16	28	277	0
0.946	1	6	95	7	1	28	277	0
0.946	1	3	95	7	2	28	277	0
0.947	1	4	95	8	3	28	277	0
0.947	1	9	95	8	4	28	277	0
0.947	1	7	95	8	9	28	277	0
0.947	1	2	95	8	10	28	277	0
0.947	1	10	95	8	11	28	277	0
0.947	1	1	95	8	12	28	277	0
0.947	1	5	95	8	15	28	277	0
0.947	1	8	95	8	16	28	277	0
0.948	1	6	95	9	1	28	277	0
0.948	1	3	95	9	2	28	277	0
0.948	1	4	95	9	3	28	277	0
0.948	1	9	95	9	4	28	277	0
0.948	1	7	95	9	9	28	277	0
0.948	1	2	95	9	10	28	277	0
0.948	1	10	95	9	11	28	277	0
0.948	1	1	95	9	12	28	277	0
0.949	1	5	95	10	15	28	277	0
0.949	1	8	95	10	16	28	277	0
0.949	1	6	95	10	1	28	277	0
0.949	1	3	95	10	2	28	277	0
0.949	1	4	95	10	3	28	277	0
0.949	1	9	95	10	4	28	277	0
0.949	1	7	95	10	9	28	277	0
0.949	1	2	95	10	10	28	277	0
0.95	1	10	96	1	11	28	277	0
0.95	1	1	96	1	12	28	277	0
0.95	1	5	96	1	15	28	277	0
0.95	1	8	96	1	16	28	277	0
0.95	1	6	96	1	1	28	277	0
0.95	1	3	96	1	2	28	277	0
0.95	1	4	96	1	3	28	277	0
0.95	1	9	96	1	4	28	277	0
0.951	1	7	96	2	9	28	277	0
0.951	1	2	96	2	10	28	277	0
0.951	1	10	96	2	11	28	277	0
0.951	1	1	96	2	12	28	277	0
0.951	1	5	96	2	15	28	277	0
0.951	1	8	96	2	16	28	277	0
0.951	1	6	96	2	1	28	277	0
0.951	1	3	96	2	2	28	277	0
0.952	1	4	96	3	3	28	277	0
0.952	1	9	96	3	4	28	277	0
0.952	1	7	96	3	9	28	277	0
0.952	1	2	96	3	10	28	277	0
0.952	1	10	96	3	11	28	277	0
0.952	1	1	96	3	12	28	277	0
0.952	1	5	96	3	15	28	277	0
0.952	1	8	96	3	16	28	277	0
0.953	1	6	96	4	1	28	277	0
0.953	1	3	96	4	2	28	277	0
0.953	1	4	96	4	3	28	277	0
0.953	1	9	96	4	4	28	277	0
0.953	1	7	96	4	9	28	277	0
0.953	1	2	96	4	10	28	277	0
0.953	1	10	96	4	11	28	277	0
0.953	1	1	96	4	12	28	277	0
0.954	1	5	96	5	15	28	277	0
0.954	1	8	96	5	16	28	277	0
0.954	1	6	96	5	1	28	277	0
0.954	1	3	96	5	2	28	277	0
0.954	1	4	96	5	3	28	277	0
0.954	1	9	96	5	4	28	277	0
0.954	1	7	96	5	9	28	277	0
0.954	1	2	96	5	10	28	277	0
0.955	1	10	96	6	11	28	277	0
0.955	1	1	96	6	12	28	277	0
0.955	1	5	96	6	15	28	277	0
0.955	1	8	96	6	16	28	277	0
0.955	1	6	96	6	1	28	277	0
0.955	1	3	96	6	2	28	277	0
0.955	1	4	96	6	3	28	277	0
0.955	1	9	96	6	4	28	277	0
0.956	1	7	96	7	9	28	277	0
0.956	1	2	96	7	10	28	277	0
0.956	1	10	96	7	11	28	277	0
0.956	1	1	96	7	12	28	277	0
0.956	1	5	96	7	15	28	277	0
0.956	1	8	96	7	16	28	277	0
0.956	1	6	96	7	1	28	277	0
0.956	1	3	96	7	2	28	277	0
0.957	1	4	96	8	3	28	277	0
0.957	1	9	96	8	4	28	277	0
0.957	1	7	96	8	9	28	277	0
0.957	1	2	96	8	10	28	277	0
0.957	1	10	96	8	11	28	277	0
0.957	1	1	96	8	12	28	277	0
0.957	1	5	96	8	15	28	277	0
0.957	1	8	96	8	16	28	277	0
0.958	1	6	96	9	1	28	277	0
0.958	1	3	96	9	2	28	277	0
0.958	1	4	96	9	3	28	277	0
0.958	1	9	96	9	4	28	277	0
0.958	1	7	96	9	9	28	277	0
0.958	1	2	96	9	10	28	277	0
0.958	1	10	96	9	11	28	277	0
0.958	1	1	96	9	12	28	277	0
0.959	1	5	96	10	15	28	277	0
0.959	1	8	96	10	16	28	277	0
0.959	1	6	96	10	1	28	277	0
0.959	1	3	96	10	2	28	277	0
0.959	1	4	96	10	3	28	277	0
0.959	1	9	96	10	4	28	277	0
0.959	1	7	96	10	9	28	277	0
0.959	1	2	96	10	10	28	277	0
0.96	1	10	97	1	11	28	277	0
0.96	1	1	97	1	12	28	277	0
0.96	1	5	97	1	15	28	277	0
0.96	1	8	97	1	16	28	277	0
0.96	1	6	97	1	1	28	277	0
0.96	1	3	97	1	2	28	277	0
0.96	1	4	97	1	3	28	277	0
0.96	1	9	97	1	4	28	277	0
0.961	1	7	97	2	9	28	277	0
0.961	1	2	97	2	10	28	277	0
0.961	1	10	97	2	11	28	277	0
0.961	1	1	97	2	12	28	277	0
0.961	1	5	97	2	15	28	277	0
0.961	1	8	97	2	16	28	277	0
0.961	1	6	97	2	1	28	277	0
0.961	1	3	97	2	2	28	277	0
0.962	1	4	97	3	3	28	277	0
0.962	1	9	97	3	4	28	277	0
0.962	1	7	97	3	9	28	277	0
0.962	1	2	97	3	10	28	277	0
0.962	1	10	97	3	11	28	277	0
0.962	1	1	97	3	12	28	277	0
0.962	1	5	97	3	15	28	277	0
0.962	1	8	97	3	16	28	277	0
0.963	1	6	97	4	1	28	277	0
0.963	1	3	97	4	2	28	277	0
0.963	1	4	97	4	3	28	277	0
0.963	1	9	97	4	4	28	277	0
0.963	1	7	97	4	9	28	277	0
0.963	1	2	97	4	10	28	277	0
0.963	1	10	97	4	11	28	277	0
0.963	1	1	97	4	12	28	277	0
0.964	1	5	97	5	15	28	277	0
0.964	1	8	97	5	16	28	277	0
0.964	1	6	97	5	1	28	277	0
0.964	1	3	97	5	2	28	277	0
0.964	1	4	97	5	3	28	277	0
0.964	1	9	97	5	4	28	277	0
0.964	1	7	97	5	9	28	277	0
0.964	1	2	97	5	10	28	277	0
0.965	1	10	97	6	11	28	277	0
0.965	1	1	97	6	12	28	277	0
0.965	1	5	97	6	15	28	277	0
0.965	1	8	97	6	16	28	277	0
0.965	1	6	97	6	1	28	277	0
0.965	1	3	97	6	2	28	277	0
0.965	1	4	97	6	3	28	277	0
0.965	1	9	97	6	4	28	277	0
0.966	1	7	97	7	9	28	277	0
0.966	1	2	97	7	10	28	277	0
0.966	1	10	97	7	11	28	277	0
0.966	1	1	97	7	12	28	277	0
0.966	1	5	97	7	15	28	277	0
0.966	1	8	97	7	16	28	277	0
0.966	1	6	97	7	1	28	277	0
0.966	1	3	97	7	2	28	277	0
0.967	1	4	97	8	3	28	277	0
0.967	1	9	97	8	4	28	277	0
0.967	1	7	97	8	9	28	277	0
0.967	1	2	97	8	10	28	277	0
0.967	1	10	97	8	11	28	277	0
0.967	1	1	97	8	12	28	277	0
0.967	1	5	97	8	15	28	277	0
0.967	1	8	97	8	16	28	277	0
0.968	1	6	97	9	1	28	277	0
0.968	1	3	97	9	2	28	277	0
0.968	1	4	97	9	3	28	277	0
0.968	1	9	97	9	4	28	277	0
0.968	1	7	97	9	9	28	277	0
0.968	1	2	97	9	10	28	277	0
0.968	1	10	97	9	11	28	277	0
0.968	1	1	97	9	12	28	277	0
0.969	1	5	97	10	15	28	277	0
0.969	1	8	97	10	16	28	277	0
0.969	1	6	97	10	1	28	277	0
0.969	1	3	97	10	2	28	277	0
0.969	1	4	97	10	3	28	277	0
0.969	1	9	97	10	4	28	277	0
0.969	1	7	97	10	9	28	277	0
0.969	1	2	97	10	10	28	277	0
0.97	1	10	98	1	11	28	277	0
0.97	1	1	98	1	12	28	277	0
0.97	1	5	98	1	15	28	277	0
0.97	1	8	98	1	16	28	277	0
0.97	1	6	98	1	1	28	277	0
0.97	1	3	98	1	2	28	277	0
0.97	1	4	98	1	3	28	277	0
0.97	1	9	98	1	4	28	277	0
0.971	1	7	98	2	9	28	277	0
0.971	1	2	98	2	10	28	277	0
0.971	1	10	98	2	11	28	277	0
0.971	1	1	98	2	12	28	277	0
0.971	1	5	98	2	15	28	277	0
0.971	1	8	98	2	16	28	277	0
0.971	1	6	98	2	1	28	277	0
0.971	1	3	98	2	2	28	277	0
0.972	1	4	98	3	3	28	277	0
0.972	1	9	98	3	4	28	277	0
0.972	1	7	98	3	9	28	277	0
0.972	1	2	98	3	10	28	277	0
0.972	1	10	98	3	11	28	277	0
0.972	1	1	98	3	12	28	277	0
0.972	1	5	98	3	15	28	277	0
0.972	1	8	98	3	16	28	277	0
0.973	1	6	98	4	1	28	277	0
0.973	1	3	98	4	2	28	277	0
0.973	1	4	98	4	3	28	277	0
0.973	1	9	98	4	4	28	277	0
0.973	1	7	98	4	9	28	277	0
0.973	1	2	98	4	10	28	277	0
0.973	1	10	98	4	11	28	277	0
0.973	1	1	98	4	12	28	277	0
0.974	1	5	98	5	15	28	277	0
0.974	1	8	98	5	16	28	277	0
0.974	1	6	98	5	1	28	277	0
0.974	1	3	98	5	2	28	277	0
0.974	1	4	98	5	3	28	277	0
0.974	1	9	98	5	4	28	277	0
0.974	1	7	98	5	9	28	277	0
0.974	1	2	98	5	10	28	277	0
0.975	1	10	98	6	11	28	277	0
0.975	1	1	98	6	12	28	277	0
0.975	1	5	98	6	15	28	277	0
0.975	1	8	98	6	16	28	277	0
0.975	1	6	98	6	1	28	277	0
0.975	1	3	98	6	2	28	277	0
0.975	1	4	98	6	3	28	277	0
0.975	1	9	98	6	4	28	277	0
0.976	1	7	98	7	9	28	277	0
0.976	1	2	98	7	10	28	277	0
0.976	1	10	98	7	11	28	277	0
0.976	1	1	98	7	12	28	277	0
0.976	1	5	98	7	15	28	277	0
0.976	1	8	98	7	16	28	277	0
0.976	1	6	98	7	1	28	277	0
0.976	1	3	98	7	2	28	277	0
0.977	1	4	98	8	3	28	277	0
0.977	1	9	98	8	4	28	277	0
0.977	1	7	98	8	9	28	277	0
0.977	1	2	98	8	10	28	277	0
0.977	1	10	98	8	11	28	277	0
0.977	1	1	98	8	12	28	277	0
0.977	1	5	98	8	15	28	277	0
0.977	1	8	98	8	16	28	277	0
0.978	1	6	98	9	1	28	277	0
0.978	1	3	98	9	2	28	277	0
0.978	1	4	98	9	3	28	277	0
0.978	1	9	98	9	4	28	277	0
0.978	1	7	98	9	9	28	277	0
0.978	1	2	98	9	10	28	277	0
0.978	1	10	98	9	11	28	277	0
0.978	1	1	98	9	12	28	277	0
0.979	1	5	98	10	15	28	277	0
0.979	1	8	98	10	16	28	277	0
0.979	1	6	98	10	1	28	277	0
0.979	1	3	98	10	2	28	277	0
0.979	1	4	98	10	3	28	277	0
0.979	1	9	98	10	4	28	277	0
0.979	1	7	98	10	9	28	277	0
0.979	1	2	98	10	10	28	277	0
0.98	1	10	99	1	11	28	277	0
0.98	1	1	99	1	12	28	277	0
0.98	1	5	99	1	15	28	277	0
0.98	1	8	99	1	16	28	277	0
0.98	1	6	99	1	1	28	277	0
0.98	1	3	99	1	2	28	277	0
0.98	1	4	99	1	3	28	277	0
0.98	1	9	99	1	4	28	277	0
0.981	1	7	99	2	9	28	277	0
0.981	1	2	99	2	10	28	277	0
0.981	1	10	99	2	11	28	277	0
0.981	1	1	99	2	12	28	277	0
0.981	1	5	99	2	15	28	277	0
0.981	1	8	99	2	16	28	277	0
0.981	1	6	99	2	1	28	277	0
0.981	1	3	99	2	2	28	277	0
0.982	1	4	99	3	3	28	277	0
0.982	1	9	99	3	4	28	277	0
0.982	1	7	99	3	9	28	277	0
0.982	1	2	99	3	10	28	277	0
0.982	1	10	99	3	11	28	277	0
0.982	1	1	99	3	12	28	277	0
0.982	1	5	99	3	15	28	277	0
0.982	1	8	99	3	16	28	277	0
0.983	1	6	99	4	1	28	277	0
0.983	1	3	99	4	2	28	277	0
0.983	1	4	99	4	3	28	277	0
0.983	1	9	99	4	4	28	277	0
0.983	1	7	99	4	9	28	277	0
0.983	1	2	99	4	10	28	277	0
0.983	1	10	99	4	11	28	277	0
0.983	1	1	99	4	12	28	277	0
0.984	1	5	99	5	15	28	277	0
0.984	1	8	99	5	16	28	277	0
0.984	1	6	99	5	1	28	277	0
0.984	1	3	99	5	2	28	277	0
0.984	1	4	99	5	3	28	277	0
0.984	1	9	99	5	4	28	277	0
0.984	1	7	99	5	9	28	277	0
0.984	1	2	99	5	10	28	277	0
0.985	1	10	99	6	11	28	277	0
0.985	1	1	99	6	12	28	277	0
0.985	1	5	99	6	15	28	277	0
0.985	1	8	99	6	16	28	277	0
0.985	1	6	99	6	1	28	277	0
0.985	1	3	99	6	2	28	277	0
0.985	1	4	99	6	3	28	277	0
0.985	1	9	99	6	4	28	277	0
0.986	1	7	99	7	9	28	277	0
0.986	1	2	99	7	10	28	277	0
0.986	1	10	99	7	11	28	277	0
0.986	1	1	99	7	12	28	277	0
0.986	1	5	99	7	15	28	277	0
0.986	1	8	99	7	16	28	277	0
0.986	1	6	99	7	1	28	277	0
0.986	1	3	99	7	2	28	277	0
0.987	1	4	99	8	3	28	277	0
0.987	1	9	99	8	4	28	277	0
0.987	1	7	99	8	9	28	277	0
0.987	1	2	99	8	10	28	277	0
0.987	1	10	99	8	11	28	277	0
0.987	1	1	99	8	12	28	277	0
0.987	1	5	99	8	15	28	277	0
0.987	1	8	99	8	16	28	277	0
0.988	1	6	99	9	1	28	277	0
0.988	1	3	99	9	2	28	277	0
0.988	1	4	99	9	3	28	277	0
0.988	1	9	99	9	4	28	277	0
0.988	1	7	99	9	9	28	277	0
0.988	1	2	99	9	10	28	277	0
0.988	1	10	99	9	11	28	277	0
0.988	1	1	99	9	12	28	277	0
0.989	1	5	99	10	15	28	277	0
0.989	1	8	99	10	16	28	277	0
0.989	1	6	99	10	1	28	277	0
0.989	1	3	99	10	2	28	277	0
0.989	1	4	99	10	3	28	277	0
0.989	1	9	99	10	4	28	277	0
0.989	1	7	99	10	9	28	277	0
0.989	1	2	99	10	10	28	277	0
0.99	1	10	100	1	11	28	277	0
0.99	1	1	100	1	12	28	277	0
0.99	1	5	100	1	15	28	277	0
0.99	1	8	100	1	16	28	277	0
0.99	1	6	100	1	1	28	277	0
0.99	1	3	100	1	2	28	277	0
0.99	1	4	100	1	3	28	277	0
0.99	1	9	100	1	4	28	277	0
0.991	1	7	100	2	9	28	277	0
0.991	1	2	100	2	10	28	277	0
0.991	1	10	100	2	11	28	277	0
0.991	1	1	100	2	12	28	277	0
0.991	1	5	100	2	15	28	277	0
0.991	1	8	100	2	16	28	277	0
0.991	1	6	100	2	1	28	277	0
0.991	1	3	100	2	2	28	277	0
0.992	1	4	100	3	3	28	277	0
0.992	1	9	100	3	4	28	277	0
0.992	1	7	100	3	9	28	277	0
0.992	1	2	100	3	10	28	277	0
0.992	1	10	100	3	11	28	277	0
0.992	1	1	100	3	12	28	277	0
0.992	1	5	100	3	15	28	277	0
0.992	1	8	100	3	16	28	277	0
0.993	1	6	100	4	1	28	277	0
0.993	1	3	100	4	2	28	277	0
0.993	1	4	100	4	3	28	277	0
